id,Labels,Targets
1518561133400973313,0,
1523567282500165632,0,
1516608278100283399,0,
1526494896370069504,0,
1524419525944684544,1,2
1522197456120733696,0,
1524055427985534976,0,
1521511756194934785,0,
1524032218779201536,0,
1524940085610815498,0,
1520358671754178562,1,3
1524204551800487936,0,
1525167948499161088,1,2
1522724604120559618,0,
1522405634565898240,0,
1520921702003224576,0,
1518576831229833216,0,
1520769406925746178,1,2
1525357330967105536,0,
1522422093224325120,1,2
1522761677749383169,0,
1526945959657324547,0,
1521344768026062848,0,
1520346813718732800,1,2
1523134575643295745,1,2
1523295918984171522,0,
1520273740700917760,0,
1521108081156902912,0,
1519223916317020165,0,
1520323897941688320,0,
1519540003835383808,0,
1520637911636799488,0,
1518871134833635330,0,
1522761945681903616,0,
1525148840327790593,0,
1526143337463357440,0,
1519480781588287488,1,1
1521386648260333568,0,
1519292752629927936,0,
1524224691447431171,1,2
1524945149280759810,0,
1521496840058949636,0,
1525799290584842242,0,
1522890291933499392,1,1
1521846525705469952,0,
1520337169407430656,0,
1522588239559000064,1,2
1521759188665630720,0,
1523879646705594370,0,
1523667457788895232,0,
1524975214383497217,0,
1524958705258831889,0,
1526108670538354689,0,
1518628563661910018,0,
1525843152787193859,0,
1526363906264145920,0,
1520533629243330560,1,2
1520782480852549632,1,2
1522975168976416768,0,
1522758786154328064,0,
1521451188633600005,1,2
1521067127213420544,0,
1522079740659699713,0,
1525478623217590275,0,
1524752320923283458,0,
1523660961755717634,1,2
1520603232292458496,0,
1522204082559086595,0,
1526419572978782210,0,
1525005506766467072,0,
1525744538651721729,0,
1524165121341231104,0,
1521360535748771841,0,
1524767282618310656,0,
1521118180323725312,0,
1525786234622070784,0,
1524748898203447297,0,
1525687433647788033,0,
1524451810265677824,0,
1522793582813675520,0,
1520365163731296256,1,1
1524780859521310722,0,
1522112477705940993,0,
1522327291388325888,0,
1524959315714768896,0,
1521434815723352064,0,
1521043213913632768,0,
1525826299557990400,0,
1521445957573148672,0,
1521517594892640256,0,
1523664678861557760,1,3
1525880571343536129,1,2
1518584667712417793,0,
1522952443494944770,0,
1525475844998967296,0,
1523890223926878208,0,
1525132893579644928,0,
1522950128331640832,0,
1520772013488766976,0,
1525294255723659264,0,
1525433433526112264,0,
1524988854419492864,1,1
1524969932022112256,0,
1523667365934014464,0,
1522806500489453568,0,
1524393525734825984,0,
1520070138187612166,0,
1525868883415924741,0,
1522807847968739328,1,1
1525507107365486593,0,
1519139592976277505,0,
1524735508152078336,0,
1526188671346835456,0,
1526117090607845376,0,
1524970635562295298,1,2
1524019033749995520,0,
1524401126027644930,0,
1521056685636431875,0,
1521501378761347073,0,
1524755286715736065,0,
1521999485877899265,0,
1522024934683291650,0,
1525718906555355136,0,
1525433186804985856,0,
1522926777047212032,0,
1518488731409424384,0,
1526895194192236545,0,
1525752338815721472,0,
1520656192833343491,1,2
1518515077674303488,0,
1520930630208733184,0,
1526198342824341504,0,
1525134789984284673,0,
1522782431673085953,1,3
1518874433191960576,0,
1525163981983424517,0,
1524040510662340609,1,2
1522529953509650432,1,1
1521815898067464192,0,
1521132094746861568,0,
1522512003742404608,0,
1523264483434856448,0,
1518544592773165056,0,
1526161769332461568,0,
1522772254207406080,0,
1518818992302878720,0,
1521466157441576960,1,3
1520967243198197760,0,
1520344384805376000,0,
1.53E+18,0,
1521684809789059073,0,
1520472866076213248,0,
1518519016956231680,0,
1524008825103482881,1,3
1519572246582689792,1,3
1521508018826858496,0,
1523560560905785346,0,
1522521996843753473,0,
1526930536534798336,1,2
1523327118645420032,0,
1526733810439946240,0,
1524420188724416512,0,
1522622030972997632,0,
1523617087859478528,0,
1521495238589784066,1,2
1521790849830375430,0,
1518389202332708864,0,
1524781585211756545,0,
1524776768736927745,0,
1526918788821975040,0,
1521347214530220033,1,1
1520048895182532613,0,
1524497452442685442,1,2
1522929014968573954,1,1
1522149244932861953,0,
1526913313359429632,0,
1520782902723678208,1,1
1518433055509295104,0,
1520360586688663552,0,
1518546969521639424,0,
1517734239399473153,0,
1523238195210584066,0,
1525473916374122497,0,
1519022157858504705,0,
1524361104289370112,0,
1518593536622399488,0,
1526200946044174337,0,
1526153240575782912,0,
1520576819426037761,0,
1519991568341471232,0,
1524724952536326144,0,
1521013222815412224,0,
1522511911916646402,1,1
1518539408563400704,0,
1523077925498671105,0,
1521512075012444160,0,
1521089141777526784,0,
1524924468707344384,0,
1523545070817124352,1,2
1522193782871314432,0,
1520319606702829568,0,
1526904163195846658,0,
1519009626930712576,0,
1525710791566974976,0,
1525132771458289664,0,
1520668909527085056,0,
1526932612651966465,0,
1521502720984707072,1,2
1518954460151566336,0,
1520795107665928192,0,
1525259238984982528,0,
1520663066102607873,0,
1522936739484286976,0,
1526940842753003520,0,
1524277553262850048,1,1
1521429930084806657,0,
1526891620670529536,0,
1524831705919795200,0,
1523690427865780226,0,
1520078828328001536,0,
1526909809693687808,0,
1524225023791480832,0,
1522603353527623680,0,
1524969316458053633,0,
1525817583433265152,0,
1525843259721154560,0,
1523349656557608960,1,3
1525442992332763136,0,
1524698413073375233,0,
1526148149982613510,0,
1520311992195883009,0,
1525859959589588992,0,
1526209049465073665,0,
1526958543672209408,0,
1525273716904857600,0,
1520372097423675393,0,
1517067417792712704,0,
1518913095992700931,0,
1522405269262811136,1,1
1518559329443528707,0,
1523321517081202689,1,1
1521281193421205504,0,
1522794750490853377,0,
1525308303818952704,0,
1526071399835930624,0,
1526964124324077568,0,
1524943691353206784,0,
1522076267256115200,0,
1524956479568023552,0,
1523682059541446657,1,2
1525804655942713344,0,
1522931262012669952,0,
1524605036986347523,1,3
1520956403963527169,0,
1525425028346482688,0,
1523686423983169537,0,
1521421585714155520,1,1
1522485038746865664,0,
1521772861698224128,0,
1522951045487669250,1,2
1526469404917374976,0,
1521384097221910528,0,
1525052310333931520,0,
1521393265626738688,0,
1520652202544877568,0,
1525901365901266944,0,
1523681902431191040,0,
1523851502019874817,0,
1518571868399321090,0,
1524299523043995648,1,2
1519183552973504512,0,
1526199204036505603,0,
1523864127768211456,0,
1526209770566209537,0,
1521104319986102273,0,
1524262356943257602,1,2
1519587635307872261,1,2
1526936633144393729,0,
1518625813893369858,0,
1522036978384056321,0,
1520648621342920705,0,
1522816545721782272,0,
1524054765583618048,1,3
1524928180582088704,0,
1519306807046553602,0,
1525822031383916544,0,
1523657548997398529,0,
1521043713728061440,0,
1522865045017088001,1,1
1520603926919217152,0,
1525878123119538176,0,
1524716297770078208,0,
1521883216172490752,0,
1524507034036891648,0,
1522086120334315521,0,
1524961771832119296,0,
1521508276508057604,0,
1525131709800398851,0,
1524345579786055680,0,
1521750087201787904,0,
1526580367234191361,0,
1523678502620655617,0,
1526578478128451584,0,
1524213560754466816,0,
1521461450354561025,1,3
1525104295292858368,0,
1525856499624333312,0,
1524295910888407041,1,2
1526073471046156288,0,
1520279361462874112,0,
1520423148209852417,1,2
1525476794136076289,0,
1521021115631431680,0,
1524413893749080064,1,1
1518905456328015872,0,
1521500290461179905,1,1
1524027837736710144,0,
1518504539380654080,0,
1525884152666816512,0,
1520353541353017344,0,
1518622237909168129,0,
1524430378139717632,1,2
1524374824818462722,0,
1522777691652784128,0,
1524760137663062016,0,
1520489108195356672,0,
1522740017902538752,0,
1525813856265969664,0,
1525246454104989696,0,
1524378420326858753,0,
1521034085929340929,0,
1520669333936119808,0,
1525778070677901312,0,
1518738259345838080,0,
1523554441575923712,0,
1521342641153388544,0,
1524030724516589571,0,
1525404889752678400,0,
1520327805325627393,0,
1526214352390750209,0,
1521779386906599425,0,
1521846784020353024,0,
1520374329653198851,0,
1521074604550377479,0,
1523257193868689408,0,
1521441045191753728,0,
1524961953793183744,0,
1521077663188021250,0,
1521018239547211776,0,
1523255582228049932,0,
1524896907960918016,0,
1523603227358375937,1,1
1526971155265224704,1,2
1518450301824471041,0,
1521865195013910530,0,
1518475944436322304,0,
1525085391648432128,0,
1524972421463568386,0,
1525281866051637248,0,
1519275790453465088,1,1
1522169451059335168,0,
1526948203626905600,0,
1524591984174055424,0,
1521302480164126720,0,
1522840962116255744,1,1
1523527337932861440,0,
1524832828365623299,1,1
1523610829442392065,0,
1522965285954723840,1,1
1526945018443091969,1,2
1523681919325863937,0,
1525108672262979585,1,3
1525324209337298944,0,
1523195548823482370,1,3
1526920352252952576,0,
1525433188403003392,0,
1521712675151302657,0,
1520375936260083713,0,
1521844287133995010,0,
1526438372368977920,0,
1522151733765746688,0,
1525861980766195712,0,
1523663643040051202,0,
1522940793757257735,1,1
1526142203625611264,0,
1525392368991862785,0,
1524796884849549314,0,
1526176006603952130,0,
1.53E+18,0,
1524380183125393408,0,
1524982486526136320,1,1
1524770960108568581,0,
1521496996494049281,1,1
1521044727994355712,0,
1522556100083535872,0,
1523865763085697024,0,
1525105938931523584,0,
1523238273937670144,0,
1520648981751152641,0,
1526948685313363973,0,
1523477486637846529,0,
1521004976767922176,0,
1526152269103632384,0,
1526507644546338816,0,
1526457875509325824,0,
1516384963121270790,0,
1519222696017821697,0,
1518523453108023298,0,
1523584067555700736,0,
1522194404467183617,0,
1522923158713430016,0,
1526966893802061825,0,
1524017103405481984,0,
1523615562328276993,0,
1518900283010600960,0,
1525895053096669184,0,
1523250953004199938,0,
1524213133757140992,0,
1526092664848150528,0,
1524054602957877248,0,
1525781276510326785,0,
1521135538388017153,0,
1521308216834940932,0,
1522964781589704705,0,
1525418255514750981,0,
1522974155288637442,0,
1525049192330080257,0,
1523484382954397696,1,2
1524395368443695110,0,
1523322838379220992,0,
1524955132487942147,1,2
1523662388976775169,0,
1516455824431861767,1,1
1523604449134256128,0,
1522826595601641472,0,
1518786754567827456,0,
1521127651054096385,1,1
1521134272811507713,0,
1525531579443183616,0,
1521492227444609025,0,
1520691910507069440,1,1
1524730452816596993,0,
1520646493333557249,1,3
1518940322021396480,0,
1524962107212431361,0,
1520104944694710273,0,
1524422883178647554,0,
1524373963773669379,0,
1526416394975227904,0,
1526775003659882497,0,
1526918705929547776,0,
1522991802932146177,1,1
1524783457796505600,0,
1518584399029284870,0,
1526004532849049600,0,
1521458516937957376,0,
1518618905878667264,0,
1526983360283033601,0,
1522625000464949248,0,
1525876989705392129,0,
1526105381277036545,0,
1521428905596538881,0,
1525843961486921728,0,
1526550744844730369,0,
1526959681834348545,0,
1518896827520671744,0,
1524026677118271493,0,
1520419397877198848,0,
1526552996938543104,0,
1522041732384583680,0,
1523995074291372032,0,
1517475232373743616,0,
1526946112187547650,0,
1525884782197936128,0,
1522202422432890880,1,1
1526473637490208768,0,
1522973610465447937,0,
1526789747288461317,0,
1521855961031331840,0,
1523270865558773760,0,
1518542402533076993,0,
1526473973630136320,0,
1525006125799976961,0,
1520616317270708224,0,
1517807202093854722,0,
1522589208560685057,0,
1521093174990565378,0,
1526183993015562241,0,
1523436417325576198,0,
1523965754290601985,1,2
1521174216552288257,1,2
1522970044178837511,1,1
1522881475066363904,0,
1523181097303289856,1,1
1522789728629968896,0,
1522196835661905926,0,
1521111740158812163,0,
1520369945095577600,0,
1526521427406749696,0,
1525117189992263681,0,
1525149314678284289,0,
1526542462117765120,0,
1521312563753283584,0,
1525089347753889792,1,1
1526494243900264449,0,
1525632543324000256,0,
1526164649636671488,0,
1516729020897185795,0,
1521453960065916930,0,
1522119999460364289,0,
1524056969065418752,0,
1520944385050890240,0,
1518526506926063618,0,
1525810744713150464,0,
1526156463642554368,0,
1525443472387362817,0,
1524516616712892416,0,
1526936144331833344,1,1
1520203761737678848,0,
1522131369501282305,1,1
1524715993482035200,0,
1522627569454968832,0,
1526902385846939648,0,
1526264216839151617,0,
1526548740232052737,0,
1518533711557701633,0,
1520363166471004160,0,
1524820025877663745,0,
1522846377876721666,0,
1524277561974419456,0,
1525309143976124417,0,
1525822436297433091,0,
1525832589860163584,0,
1523963856732946433,0,
1524764152870232064,1,2
1523679193535373313,0,
1523355156590768129,1,2
1525840641543925761,0,
1524265236932759552,0,
1524674592815841283,0,
1525702175649067013,0,
1524967297831829504,0,
1523569745127260164,0,
1526958539557998592,0,
1524557465719050240,0,
1526837566783164416,0,
1524777875584724992,0,
1522131155637612546,0,
1524200978836516864,1,1
1522923925734313984,1,2
1523830658392805376,1,1
1525833689292083200,0,
1524955220567937024,0,
1520446401548894209,0,
1524656880035201024,0,
1526883289104908288,0,
1526548728458321920,0,
1523577941669855232,0,
1525485616263475200,0,
1525878251809189889,0,
1523211159339364353,0,
1525865264122056710,0,
1521542413742878720,1,2
1524046212483014658,0,
1524401880725864448,0,
1521133286600634368,0,
1519277072710995968,0,
1523970588511203328,0,
1525455428544757760,0,
1521113755647504385,0,
1526396927532748800,0,
1521145289830150144,0,
1526825421660200960,0,
1522469287058763781,0,
1520588711867535361,0,
1526943604371255298,0,
1525653121447636992,0,
1526886398812635136,0,
1521859760114794496,0,
1522657818523828225,0,
1524957071430414336,0,
1518538406795509760,0,
1524913407933042688,0,
1526147818330914816,0,
1525078929832300545,1,3
1521066007535755264,0,
1522781322065838085,0,
1522409576985161728,0,
1525643816232882176,0,
1521124419002716160,1,3
1525839777982840837,0,
1523588501370916865,0,
1525149891495854082,0,
1525134389771833349,0,
1520060928565596160,0,
1526908667676991488,0,
1526207024895508480,1,3
1522083476576796672,0,
1526154737799688192,0,
1522214497091723265,0,
1525292175256596480,0,
1520408976747544577,0,
1523238003111473152,1,1
1518532862173417472,0,
1523982040940822529,0,
1523453718154612736,0,
1523978842855321600,0,
1523866262941892609,0,
1524664458177662977,0,
1526102997809233920,0,
1522207507623682050,1,3
1526901603202367494,0,
1521143002441289728,0,
1520922447977263105,0,
1526101408025440256,1,2
1520482863698829314,0,
1519247623688925185,0,
1521902501108531200,0,
1523230714640351232,0,
1522923874358341632,0,
1523315109548130305,1,1
1526186519156826113,0,
1518934182621294596,0,
1523697889624887296,0,
1524374143864827904,0,
1522141391819886594,0,
1519297260202651650,1,2
1522460496905240576,0,
1521852634633625601,0,
1524733037325742080,0,
1522604023043395585,0,
1520393763075813376,0,
1524732375443599360,0,
1523259908199616513,0,
1525860686626267136,0,
1517087706056077312,0,
1525436624691048448,0,
1523008113397227521,0,
1526516836635799553,0,
1525329407396573187,0,
1522803785050980352,0,
1525107036685574144,0,
1521290707415142400,0,
1523677090226204672,0,
1526174618041856000,0,
1519942235248562176,0,
1526389359443955713,0,
1526152187780661248,0,
1526167581866213376,0,
1524940237239099410,0,
1525131595904327680,0,
1523696699700506629,0,
1520992707618820096,0,
1526981212077703168,0,
1523219852483522561,0,
1525284252262494208,0,
1524625537871794176,0,
1518546248516599808,0,
1521104851857555457,1,1
1524677497232986113,1,1
1518802218589298690,0,
1522550087993667585,0,
1521032398648926208,0,
1520244473522835457,0,
1524662278628716545,0,
1524372637127872512,0,
1524771982499229697,0,
1518955600579035136,0,
1522877394998022144,0,
1523147320988401664,0,
1526903001679400961,0,
1525395328484376576,1,1
1522598336062115843,0,
1522842422363181057,0,
1525446466428358656,0,
1525443652784648193,0,
1525771361427533824,0,
1524746036547231751,0,
1523209359953903617,1,2
1523660338897383424,0,
1518565794711769088,0,
1525331555278696448,0,
1525285221402222592,0,
1526174311815315459,0,
1526125236650881029,0,
1521519079454277634,1,2
1524981023179583488,0,
1524008661726613510,0,
1526975108241272832,0,
1526222471627939840,0,
1524972041484570625,0,
1524436863007674368,1,1
1523268043333574656,0,
1526838003494027264,0,
1521051435542188033,0,
1525334739779227648,0,
1522068191497027585,0,
1524424754173673478,0,
1524788170193530880,0,
1522035666808307712,0,
1524279891910619136,1,1
1519168670626627591,0,
1523344991359176706,0,
1520048284206727168,0,
1522151901080350727,0,
1520996562549317632,0,
1522534763365801985,0,
1526456790925291520,0,
1519980641726906369,0,
1521823828837830657,0,
1524033853601742850,0,
1523955447006437384,0,
1520589651454873600,0,
1525460698830020608,0,
1522816786764210177,0,
1524971249897594881,1,1
1518567876092776448,0,
1522568602682945541,0,
1523516228891181056,0,
1525282474351558656,0,
1525129608508903424,0,
1524966170859905034,0,
1520587889188704256,0,
1524907740623425537,1,3
1524907282206965760,0,
1524266085175885824,0,
1524760513967579136,0,
1526520151486582784,0,
1519286935893667841,0,
1524053764054822914,0,
1525524273112428544,0,
1520349564674670592,0,
1523218422103830533,0,
1520576606032433152,1,1
1520931173412876288,0,
1522214517698347008,0,
1525340800481124352,0,
1524194846222606336,0,
1526064908881645568,0,
1520305868524335105,0,
1523204529331720193,0,
1518043106360586240,0,
1525872434854842368,0,
1521034893005754368,1,2
1521282549968158720,0,
1520418176382926848,1,2
1525825964365688833,0,
1520438294147911682,0,
1523975925926268930,1,2
1521061243683225606,0,
1518530416466173953,0,
1523875647353126912,0,
1518800906732847104,0,
1526147883581382656,0,
1525849341176344577,0,
1526150027542155264,0,
1525095680708341760,1,2
1518988891281260545,0,
1526817791252512768,0,
1520574955704193024,0,
1526156125623795712,1,2
1526478392932982784,0,
1524983558279901184,0,
1524237868243517442,0,
1524331221706485760,0,
1525677649863278592,0,
1519310978042961920,1,2
1526197797011087361,0,
1524706440598155265,0,
1522090297681125376,0,
1520589813413343235,0,
1524788715968602117,0,
1518732795157176320,0,
1520021883902922752,1,2
1525432645470998528,0,
1522218038430298113,0,
1524046527513067521,0,
1525845102047862784,0,
1524021631315845126,0,
1521546830768754689,0,
1523124701018550274,0,
1521324310589493249,0,
1524596001251598336,0,
1524362467111063556,0,
1524951782497333248,0,
1523218472255520768,0,
1523610479087693825,0,
1525800089117413377,0,
1526225564234678272,0,
1526666263233286146,0,
1522937659504553984,0,
1523546031858003968,1,1
1522238136574967809,1,1
1522131876495773697,0,
1522207946226413569,1,1
1521879520705277954,0,
1526569963368067072,0,
1519179578287218689,0,
1522866191840456704,0,
1526172892144312323,1,2
1519177118906986496,0,
1517762109664534530,0,
1523664305623023617,0,
1522455985125994497,0,
1521124051473039361,0,
1521033216374759425,1,2
1525135449504722946,0,
1523672118688645121,0,
1520629576216457217,0,
1520291112887676928,0,
1518634172092678144,0,
1524325358203334657,0,
1525839370363711488,0,
1525842388291203072,0,
1525320492415995905,0,
1525479498413551616,1,2
1523309263577546752,0,
1520855987590160384,0,
1518908434279985155,0,
1521123747012300800,1,2
1524766591904194563,0,
1521773598549106688,0,
1518573190355861505,0,
1518965022122479618,0,
1526894081074659328,0,
1517878686220967943,0,
1520658994612039680,0,
1519226082024914944,0,
1524795108851318791,1,2
1526917812031062016,0,
1524231127652839425,0,
1518604417259384833,0,
1521095480004210689,0,
1522469288048619523,1,2
1525840580814974976,0,
1520307849682841600,0,
1522227592635379714,0,
1523280098694090752,0,
1522115095806943232,0,
1522966068284768257,0,
1526169615751069696,1,1
1521461414279270400,0,
1526175922533322758,0,
1520783265397088261,0,
1525437855245684736,0,
1520957535704186880,0,
1526920631396487173,0,
1525709797680566272,0,
1525187692090097669,0,
1526943346517651456,0,
1523637839602536449,0,
1526166417124601861,0,
1521513938789101570,0,
1524560419771219968,0,
1521654228917231616,0,
1518837655949111302,0,
1525133544078848001,0,
1523136459141615616,1,2
1522924620688814080,1,2
1523320391220953088,0,
1516352596922884096,0,
1520403782878003200,0,
1526922995180404736,0,
1522873060461666304,0,
1523686222975045633,0,
1525837311153295362,0,
1525823911191277569,0,
1526479456323268609,0,
1520429548617478144,0,
1521123920170319872,0,
1525147392827604992,0,
1526987549591363586,0,
1523211904272846848,0,
1523681123322056704,0,
1525839976474513408,0,
1524934758215692288,0,
1521108548566253568,0,
1524614393543401472,0,
1521141309247229952,0,
1518530176891908096,0,
1520709409512566785,1,1
1520567669703188480,0,
1521711071647911936,0,
1521050882762489856,0,
1523686978545680386,0,
1523268939421155328,0,
1524925049463263232,0,
1525898612047323137,1,1
1526196490917781504,0,
1525432037787971584,0,
1516364951195373575,0,
1523544062191890432,0,
1521739643808813056,0,
1524031625264128001,0,
1525661460218904576,0,
1520604777788604419,0,
1520701339302449153,0,
1525872748194861056,0,
1525323851907084288,0,
1521877843042770944,0,
1523828050424700929,1,2
1518784147627843584,0,
1519270155498536960,0,
1526946178457141250,0,
1526550485444198400,0,
1523982716148264960,0,
1526754468809031680,0,
1526864069915181056,0,
1522956391849562112,0,
1523970500791513090,0,
1524750176929607680,0,
1522171712984731649,0,
1526908733535621120,0,
1525450494809808897,0,
1522607566152691712,0,
1526526856094429184,0,
1520025427804258304,0,
1518763241014722560,0,
1525313085329661952,1,1
1525764676025405441,0,
1523644217503137794,0,
1524266970870423552,0,
1524933374447853568,0,
1520598473028304897,0,
1526548422903631872,0,
1526553069139263488,0,
1522539488391483393,0,
1521497342381535232,0,
1526462506427830272,0,
1522830624629075969,0,
1524273127001366529,0,
1522908372785577985,1,1
1518587977601253376,0,
1523524636780101632,0,
1522922292631961601,1,2
1524400233307799553,0,
1526545337191608320,0,
1520364525018509313,0,
1518858709405159424,0,
1525876768250376192,0,
1524545815058034691,1,3
1524351360015417344,0,
1526945543892750336,0,
1521495573198966784,0,
1522575602192367623,0,
1518504156050337792,0,
1518507697716424704,0,
1518489970301816832,0,
1522161155686379520,1,1
1522620033977192450,0,
1518583740552912897,0,
1526935955592073216,1,1
1521717628553031680,0,
1516575509366583296,0,
1522932223548162049,0,
1525819762823122947,1,1
1523138179582234624,0,
1523253010805133312,0,
1525359012845330432,0,
1518523663888584704,0,
1525874330516586496,0,
1521824967058690053,0,
1525359994555727872,0,
1526534224571817984,0,
1518958749649883138,0,
1522933134010032128,0,
1522105486073491456,0,
1526562450187112448,1,1
1526911683259924486,0,
1526591908830920705,0,
1522957236577792003,0,
1524765894148165633,0,
1523941235001819136,0,
1524662742245908480,0,
1521129227885633538,0,
1522871374527795200,0,
1526173506182197248,0,
1526084370570027008,0,
1520294372406833152,0,
1522811436262699008,0,
1524962499996844032,0,
1516445842000932864,1,1
1518814901606957056,0,
1516795712297922564,0,
1521290202764914694,1,1
1524353835640434688,0,
1521103555926519809,0,
1522036469224951819,0,
1526182887992991744,0,
1526527151700574209,0,
1525405308750815232,0,
1523989186990448640,0,
1524691050085838848,0,
1523902452273410049,1,2
1519672124813627393,0,
1519564700123820032,0,
1526470536188293121,0,
1526161234256875520,0,
1520608718421110786,0,
1522054841996296192,0,
1522928360074055686,0,
1522158938187509760,1,1
1524744899731595265,0,
1524289878187556865,1,1
1525021591213862912,0,
1523545434605510656,0,
1518760963947655168,1,1
1524343485180297217,0,
1522847261184892928,1,2
1524755912056971265,0,
1522079493464154113,0,
1526445267381538817,0,
1525125566516502528,0,
1526094949124833280,0,
1518020600647671808,0,
1526991727491395584,0,
1524398139335139328,0,
1521477072010768386,0,
1526827170600919040,1,1
1520371659467026433,1,2
1523969070306979841,0,
1518606375773151232,0,
1524235534146875392,1,2
1524757251256422400,0,
1525140258048057344,0,
1525182947682181120,0,
1522039161234022400,0,
1522207912310886400,0,
1525489889495482368,0,
1525809038167924736,0,
1522629503453122560,0,
1525822734822846467,0,
1524942416322908160,0,
1520996396752461824,0,
1524389541133844480,0,
1525187739796520960,0,
1521114481400688640,0,
1526566730738597890,0,
1520834469124583425,1,2
1525845396429635584,0,
1525358348832493570,0,
1524739956815667206,0,
1520611414779383810,0,
1518508392465240064,0,
1518784887893151745,0,
1523313090321731584,0,
1526535576295510022,0,
1525298941700542471,0,
1524219224482512897,0,
1525484859443249153,0,
1521770542512058368,0,
1521535461461610499,0,
1520443042112573440,0,
1521456382436077569,0,
1522810316639596544,1,2
1522564679549489152,0,
1523596164297543680,1,2
1526469704302444546,0,
1526857134901964800,0,
1525116255379677184,0,
1526565086885978112,0,
1525834594871717893,0,
1520087037038104576,0,
1521665948415324160,0,
1524393845609627649,0,
1526166743726448640,0,
1523290492997230593,1,2
1521801546853679104,0,
1525844184116375553,1,2
1524981585195732992,0,
1518524224000118784,0,
1526745472244756485,0,
1524305541216215040,0,
1520421455942778880,0,
1518937754842718208,0,
1521436078426652672,0,
1526578707040612352,0,
1522813069264568321,0,
1524945764358578176,1,3
1520981660984291328,0,
1523271762087006208,0,
1523191362614870016,0,
1524906533313986560,0,
1526082636782768128,0,
1524972263988203528,1,2
1525751567533719552,0,
1525421843342995456,0,
1525844349384151041,0,
1522107722929303554,1,3
1526570547991269376,1,1
1526084985882521600,0,
1520628476986138624,0,
1520658029468741632,0,
1525343332653682688,0,
1525465246663852032,0,
1525800981354622976,0,
1526045342084759553,0,
1526928238097772544,0,
1524394484217352192,1,2
1525482497794244609,0,
1518534508324163584,0,
1522798123000623104,0,
1521527978940768258,0,
1524386857189969920,0,
1523637750402252801,1,2
1522823941995503618,0,
1519221147744804864,0,
1526162254034415616,0,
1523302916559294469,0,
1518531431156555776,0,
1522990313786122240,0,
1518824737207685122,0,
1518602662123810816,0,
1524386832070459397,1,2
1524960466681769984,0,
1522158161704091649,0,
1520614155262169088,1,2
1526345895503364097,0,
1522254963166044166,1,1
1526194843160289281,0,
1526800527958634497,0,
1521533464318984193,0,
1526571005904580615,0,
1526577710117847040,1,1
1526885092102373376,0,
1525866545733201920,0,
1518552020357050368,0,
1523858983114907648,1,2
1518425103872053250,0,
1524767048857178112,0,
1525918656865001472,1,1
1523253302510559232,0,
1521182870156419074,0,
1521539012204261377,0,
1516387586683535369,1,1
1521414465329438721,0,
1525122364312551425,0,
1526565973775765504,0,
1524960176809291776,0,
1518466626240524288,0,
1522784723197898753,0,
1526531817280778242,0,
1524584366780821506,0,
1525787292195254272,0,
1518893484194689024,0,
1518445159171883008,0,
1521121556528713729,0,
1526438784400691200,0,
1521912276970012672,0,
1524053754475347970,1,1
1520568628919214080,0,
1524038228042428422,0,
1519249789413920768,0,
1525697051438518272,0,
1525447475103793152,0,
1522247121771978752,0,
1525032418268262400,0,
1524959457326772224,0,
1520665757784416259,0,
1526155703651807233,0,
1522165606891790336,0,
1524600814911721472,1,2
1526203202130935808,0,
1523619564860620800,0,
1524762357938892800,0,
1518223997766631424,0,
1525139301767737344,0,
1525390083087814658,0,
1526049886353113089,0,
1523667170458476544,0,
1518575792321482753,0,
1521829468616093696,0,
1518259131597029376,0,
1518883182900572161,0,
1525841944244461570,0,
1523173363123773440,0,
1516631137157885957,0,
1522763534958227456,0,
1519279335789981696,0,
1524216702782697473,0,
1518619141279973376,0,
1521433712994713600,0,
1523954101716807680,0,
1521421913201209349,1,3
1526479994977140736,0,
1524760557408059392,0,
1524971235607605250,0,
1522796639454433281,1,3
1524957540819570689,0,
1523988112841474048,0,
1518468871283687424,0,
1518576397312163841,0,
1517881397125742593,0,
1526192988598280198,1,2
1522905450789761024,0,
1523294757706821633,0,
1521743143619637249,0,
1524950904847634432,0,
1521671235922690048,0,
1521839039749394433,1,1
1520403223571361792,0,
1525455625261441024,1,1
1524775736829444096,0,
1519161939519492096,0,
1518809051819556864,0,
1518776111131672576,0,
1518484131969073152,0,
1525877556460806144,1,2
1525804249195589632,0,
1523914710764388352,0,
1518501448748650496,0,
1525421933344325633,0,
1522506495098687489,0,
1522898191552704514,0,
1526772001964118016,0,
1526190287210835969,0,
1524743009023053824,0,
1523967467009486850,1,2
1522132405490188292,0,
1520574848610836481,1,2
1522925479505899522,0,
1523158863192625152,0,
1526011089850605568,0,
1524766544353701888,0,
1524953086477094912,0,
1523545135128059907,1,2
1523279505309114370,0,
1524354976742576129,0,
1526555148008431616,0,
1522603319373742087,0,
1519607537653354499,0,
1522864635636252672,1,1
1520072357142208512,0,
1525342048496193537,0,
1521853978669379584,0,
1525417169206784001,0,
1520638067287425030,0,
1521832094476816384,0,
1524965859545927680,0,
1519119679071334400,0,
1518762734451855361,0,
1524707284580192256,1,1
1525158397733388288,0,
1526890966023819265,0,
1521572655761170436,0,
1526875024904163328,0,
1526932892365910016,0,
1520326287126110208,0,
1518911944077766657,0,
1525337718296760322,0,
1523674978389876736,0,
1520928853496975360,1,1
1521120586948247552,0,
1526017171154841600,0,
1526546022712979456,0,
